,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,cost of living index,house_age
4243,3.0,1.75,2310,11200,1.0,0,1,4,1630,680,1.0006,20
2067,3.0,1.5,1430,7347,1.0,0,1,3,820,610,1.0013,40
3998,3.0,2.0,1380,8682,1.0,0,1,4,1380,0,1.0006,54
4149,3.0,2.5,1880,7000,2.0,0,1,3,1880,0,1.0006,27
1319,5.0,2.5,3090,23265,1.0,0,1,3,2990,100,0.9987,20
3766,3.0,1.0,1320,9000,1.0,0,1,3,1320,0,1.0006,57
4504,3.0,1.75,1650,12349,1.0,0,1,3,1650,0,1.0013,20
4237,3.0,2.5,2070,8337,2.0,0,1,3,2070,0,1.0006,23
3320,3.0,2.0,2330,26571,2.5,0,1,3,2330,0,0.9981,20
3382,3.0,1.5,2040,6000,1.0,0,1,3,1340,700,1.0,20
1700,4.0,2.5,3670,7680,2.5,0,1,3,3670,0,0.9981,13
3345,4.0,2.25,2750,6180,1.0,0,1,4,1500,1250,1.0,72
912,3.0,1.75,1520,11085,1.0,0,1,3,1520,0,0.9981,11
519,4.0,2.5,2590,7910,2.0,0,1,3,2590,0,1.0,19
4460,3.0,1.75,1726,197326,2.0,0,1,4,1726,0,0.9981,9
3022,4.0,1.75,1940,4800,1.0,0,1,5,1030,910,1.0,64
1360,4.0,3.5,2680,10000,2.0,0,1,3,2040,640,1.0,6
581,3.0,1.75,1620,7540,1.0,0,1,3,1310,310,0.9994,20
1974,3.0,2.5,2110,4099,2.0,0,1,3,2110,0,0.9981,19
3515,5.0,5.5,7050,42840,1.0,0,3,4,4320,2730,0.9981,20
4096,5.0,4.75,5780,17004,2.0,0,1,3,4260,1520,0.9994,14
3063,2.0,1.5,1370,1221,2.0,0,1,3,1080,290,1.0,12
1130,4.0,2.25,2810,23400,1.0,0,2,3,1710,1100,1.0006,16
1073,3.0,1.75,1770,33224,1.0,0,1,4,1770,0,1.0006,52
2300,3.0,2.5,1880,7838,2.0,0,1,3,1880,0,1.0006,26
1184,5.0,2.75,2740,8426,1.0,0,1,4,1370,1370,0.9981,19
550,3.0,1.5,1270,1413,3.0,0,1,3,1270,0,1.0,13
526,2.0,1.0,900,2910,1.0,0,1,5,900,0,1.0,64
3119,3.0,2.5,1210,1200,3.0,0,1,3,1210,0,1.0,12
1851,5.0,1.0,1120,9022,1.5,0,1,4,1120,0,0.9987,58
3811,3.0,2.0,1630,8702,1.0,0,1,3,1630,0,1.0006,20
1411,5.0,3.25,4500,9648,2.0,0,5,4,3000,1500,1.0,52
4263,2.0,1.0,1220,2500,1.0,0,1,3,770,450,1.0,14
3422,5.0,3.5,3490,9680,2.0,0,5,3,2460,1030,0.9994,40
1135,4.0,1.75,2180,28710,1.0,0,1,3,1180,1000,1.0006,15
724,3.0,1.0,1390,9624,1.5,0,1,4,1390,0,1.0,41
1391,3.0,1.0,1160,8813,1.0,0,1,3,1160,0,1.0,12
891,3.0,2.25,1580,12177,1.0,0,1,3,1200,380,0.9981,7
3439,4.0,2.25,2370,6000,1.0,0,3,3,1440,930,0.9994,31
3012,3.0,1.75,2000,7560,1.0,0,1,4,1300,700,1.0,52
2557,4.0,2.5,2250,7526,2.0,0,1,3,2250,0,1.0,31
3236,4.0,2.25,1890,5940,1.0,0,2,3,1470,420,1.0,12
1726,3.0,2.5,2690,4047,3.0,0,1,3,2690,0,1.0,6
3066,2.0,1.0,1050,2542,1.0,0,1,3,880,170,1.0,116
1680,3.0,2.5,1610,4611,2.0,0,1,3,1610,0,0.9981,24
1665,4.0,2.5,1780,4169,2.0,0,1,3,1780,0,0.9981,26
933,4.0,3.75,4060,19290,2.0,0,1,3,4060,0,0.9981,18
2096,4.0,2.5,3560,12047,2.0,0,1,3,3560,0,1.0013,20
1533,2.0,1.0,1080,7775,1.0,0,1,3,1080,0,1.0,15
3645,5.0,1.75,1650,3000,1.5,0,1,3,1650,0,1.0,118
4583,3.0,1.0,1000,8512,1.0,0,1,3,1000,0,0.9994,29
1979,4.0,2.25,3160,34560,1.0,0,1,4,3160,0,0.9981,39
2680,3.0,2.0,1610,15005,1.0,0,1,4,1610,0,0.9987,34
1883,3.0,2.25,1840,5752,2.0,0,1,3,1840,0,0.9987,17
3667,2.0,1.0,820,10270,1.0,0,1,3,820,0,1.0026,15
399,3.0,1.5,1300,19163,1.0,0,1,3,1300,0,0.9974,20
2747,3.0,2.5,2610,6405,2.0,0,1,3,2610,0,0.9981,19
2347,3.0,1.0,1160,11776,1.0,0,1,3,1160,0,0.9987,23
3571,4.0,2.75,2530,14178,2.0,0,1,3,2530,0,0.9987,23
505,4.0,2.0,1680,5000,1.0,0,1,3,980,700,1.0,15
1295,4.0,2.0,1590,6750,1.0,0,1,3,1590,0,1.0,26
4110,2.0,1.0,590,10945,1.5,0,1,3,590,0,0.9994,11
2211,2.0,1.0,930,7623,1.0,0,1,2,930,0,1.0006,78
2729,2.0,2.5,1620,3196,2.0,0,1,3,1620,0,0.9981,12
2614,5.0,2.75,3030,7679,2.0,0,1,3,3030,0,0.9981,6
1946,4.0,2.25,2070,7500,2.0,0,1,4,2070,0,0.9987,43
3886,3.0,1.0,1700,8645,1.0,0,1,3,1700,0,1.0006,15
4241,4.0,2.25,1930,7207,1.0,0,1,4,1360,570,1.0006,32
3945,4.0,2.5,3290,11446,2.0,0,1,3,3290,0,0.9994,28
3678,3.0,1.75,1460,10584,1.0,0,1,3,990,470,1.0026,23
3713,4.0,2.0,2030,8426,2.0,0,1,3,2030,0,1.0026,76
2372,3.0,3.5,3830,221284,2.0,0,1,3,3530,300,0.9987,27
2111,4.0,3.0,2400,3340,1.0,0,1,4,1200,1200,1.0,56
4258,4.0,2.25,1830,8734,2.0,0,1,4,1830,0,1.0006,29
2862,2.0,2.5,2680,11214,1.0,0,1,3,2680,0,0.9987,14
2974,3.0,2.75,2200,7000,1.0,0,1,4,1280,920,1.0,43
1841,4.0,1.0,1600,5500,1.5,0,1,4,1600,0,1.0,31
1965,3.0,2.0,2130,35169,1.0,0,1,4,2130,0,0.9981,31
3639,5.0,4.25,4830,8050,2.5,0,3,4,3710,1120,1.0,75
2890,3.0,3.5,2300,5611,1.0,0,1,3,2300,0,0.9987,17
4250,3.0,2.75,1300,14197,1.0,0,1,3,860,440,1.0006,24
3798,5.0,2.75,3030,10335,2.0,0,1,3,3030,0,1.0006,97
4294,3.0,2.0,2060,4437,1.0,0,1,3,1030,1030,1.0,91
357,3.0,1.5,2170,16600,1.0,1,3,3,1130,1040,0.9974,6
128,3.0,2.25,1670,4800,1.5,0,4,3,1670,0,1.0,15
1956,3.0,2.25,1990,7340,2.0,0,1,3,1990,0,0.9981,36
1469,3.0,1.0,1230,8750,1.0,0,1,3,1230,0,1.0013,27
3367,3.0,3.0,1390,1080,2.0,0,1,3,1140,250,1.0,14
376,4.0,1.75,1770,9375,1.0,0,1,4,1170,600,0.9974,52
2984,5.0,3.0,2790,19439,1.0,0,4,5,1500,1290,1.0,47
888,4.0,2.5,3670,54450,2.0,0,1,3,3670,0,0.9981,21
3257,4.0,2.5,2460,5000,2.0,0,1,5,1620,840,1.0,82
865,3.0,2.5,2600,10092,1.0,0,1,3,2600,0,0.9981,36
2553,3.0,1.75,1840,11440,1.0,0,1,4,1340,500,1.0,43
2868,3.0,2.5,2550,45254,2.0,0,1,3,2550,0,0.9987,19
311,4.0,1.75,2090,8164,1.0,0,1,4,1070,1020,0.9974,57
1775,5.0,3.5,3280,4000,2.0,0,1,3,2440,840,1.0,17
3585,4.0,2.0,2050,4000,1.5,0,1,5,1210,840,1.0,79
3099,2.0,1.5,1020,1060,3.0,0,1,3,1020,0,1.0,12
142,3.0,2.0,1930,11947,1.0,0,1,4,1930,0,1.0,54
863,3.0,2.5,2150,7484,2.0,0,1,3,2150,0,0.9981,20
3913,3.0,2.5,1680,11312,1.0,0,1,3,1080,600,1.0006,31
3521,4.0,3.25,3930,10929,2.0,0,1,3,3930,0,0.9981,14
1814,3.0,2.0,2540,4750,1.5,0,1,5,1840,700,1.0,90
1929,5.0,2.75,2830,8925,1.5,0,1,3,2830,0,0.9987,9
1798,3.0,1.75,1180,4080,1.0,0,1,4,760,420,1.0,92
1683,4.0,2.5,2090,6023,2.0,0,1,3,2090,0,0.9981,11
3541,3.0,1.5,2320,7500,1.0,0,1,3,2320,0,0.9987,44
2488,4.0,2.5,2240,14667,2.0,0,1,4,2240,0,1.0,31
127,2.0,1.0,1110,3200,1.0,0,1,3,1110,0,1.0,18
3618,4.0,2.75,3370,6675,1.0,0,4,4,1920,1450,1.0,72
2636,4.0,2.5,3290,6628,2.0,0,1,3,3290,0,0.9981,17
3053,4.0,2.0,1240,3000,1.0,0,1,3,1040,200,1.0,32
3754,2.0,1.0,1730,9610,1.0,0,1,3,1380,350,1.0006,17
3579,3.0,2.0,2540,7200,1.5,0,4,4,1600,940,1.0,115
1696,4.0,2.5,3060,7140,2.0,0,1,3,3060,0,0.9981,14
1412,6.0,2.0,1900,8240,1.0,0,1,2,1200,700,1.0,56
1584,5.0,4.0,3760,28040,2.0,0,1,3,3760,0,0.9981,11
1366,3.0,3.0,1296,1051,3.0,0,1,3,1296,0,1.0,11
54,4.0,2.5,2090,9702,1.0,0,1,5,1320,770,1.0,55
890,3.0,2.0,1910,5040,1.5,0,1,3,1910,0,0.9981,49
2078,3.0,1.0,1050,7577,1.0,0,1,3,1050,0,1.0013,11
1208,3.0,2.75,1800,9550,1.0,0,1,4,1320,480,0.9981,54
1443,4.0,2.5,2070,7800,2.0,0,1,3,2070,0,1.0013,31
1923,4.0,1.5,1150,9360,1.5,0,1,3,1150,0,0.9987,6
2379,3.0,2.25,1970,35100,2.0,0,1,4,1970,0,0.9987,43
2632,3.0,2.5,2420,43177,2.0,0,5,4,1690,730,0.9981,31
3071,4.0,1.0,1630,2566,1.5,0,1,3,1630,0,1.0,20
3270,5.0,2.5,2350,4000,2.0,0,1,3,2350,0,1.0,27
988,4.0,1.0,1530,8890,1.0,0,1,3,980,550,1.0,18
2366,3.0,2.5,3200,203425,1.0,0,1,3,3200,0,0.9987,20
2791,7.0,4.25,3670,4000,2.0,0,2,3,2800,870,1.0,20
989,3.0,1.0,1150,11802,1.0,0,1,4,1150,0,1.0,62
2622,3.0,2.5,1990,3984,2.0,0,1,3,1990,0,0.9981,17
3765,3.0,2.5,1970,9607,2.0,0,1,3,1090,880,1.0006,20
3234,3.0,2.5,1480,1171,3.0,0,1,3,1480,0,1.0,14
139,2.0,1.0,840,3400,1.0,0,3,4,840,0,1.0,96
2565,3.0,2.5,2950,10254,2.0,0,1,3,2950,0,1.0,14
3492,5.0,3.5,4220,26784,1.0,0,1,3,2110,2110,0.9981,14
3963,3.0,1.75,1710,10800,1.0,0,1,4,1710,0,0.9994,48
913,4.0,2.25,3190,11597,2.0,0,1,3,2300,890,0.9981,36
856,3.0,1.75,1180,10541,1.0,0,1,4,940,240,0.9981,39
1239,4.0,2.25,2060,10358,1.0,0,1,4,1320,740,0.9981,58
3303,5.0,4.0,4850,36450,2.0,0,1,3,4850,0,0.9981,16
717,3.0,3.25,1860,1787,3.0,0,1,3,1860,0,1.0,13
1559,3.0,3.25,3690,7200,2.0,0,1,3,3690,0,0.9981,13
2145,2.0,1.0,1230,1820,2.0,0,1,4,830,400,1.0,72
1322,5.0,3.0,2870,4369,2.0,0,1,3,2090,780,0.9987,13
3646,3.0,2.0,1640,2808,1.0,0,4,4,820,820,1.0,96
886,4.0,2.5,5730,44947,2.0,0,5,3,4280,1450,0.9981,29
2856,4.0,2.5,2440,22594,2.0,0,1,3,2440,0,0.9987,24
2764,2.0,1.5,1159,4800,1.0,0,1,3,1159,0,1.0,26
118,4.0,2.25,2190,4080,2.0,0,1,3,1800,390,1.0,102
3459,3.0,1.75,1330,7500,1.0,0,1,3,1330,0,0.9981,16
4165,4.0,2.25,2260,7200,2.0,0,1,4,2260,0,1.0006,36
2217,3.0,1.0,1470,6500,1.0,0,1,4,1470,0,1.0006,37
2026,4.0,2.25,1860,7000,1.0,0,1,3,1120,740,1.0013,6
803,3.0,2.25,1720,4000,1.5,0,1,4,1450,270,1.0,99
273,4.0,1.75,2120,7420,1.0,0,1,4,1060,1060,0.9981,64
3256,2.0,2.5,1740,2500,2.0,0,3,3,1210,530,1.0,26
2789,3.0,2.5,2860,4442,2.0,0,1,3,2860,0,1.0,20
419,3.0,2.75,2820,5348,2.0,0,1,3,2820,0,0.9974,12
1671,4.0,3.5,3200,3250,2.0,0,1,3,2670,530,0.9981,13
4446,3.0,1.75,1140,1201,2.0,0,1,3,1140,0,1.0,6
896,3.0,3.0,3450,16200,2.0,0,1,3,3450,0,0.9981,11
2688,4.0,2.5,2910,6479,2.0,0,1,3,2910,0,0.9981,14
207,4.0,2.5,2620,4469,2.0,0,1,3,2620,0,1.0,12
3046,3.0,3.25,1540,704,3.0,0,1,3,1540,0,1.0,9
1398,5.0,2.5,2760,8015,1.0,0,1,4,1600,1160,1.0,19
92,3.0,1.75,1510,6360,1.0,0,1,4,1510,0,1.0,41
287,4.0,3.0,2920,33976,1.0,0,4,5,1460,1460,0.9981,56
410,3.0,3.25,2030,11070,2.0,0,1,4,2030,0,0.9974,40
2660,5.0,2.75,2910,36250,1.0,0,1,3,1590,1320,0.9981,16
872,5.0,2.75,2080,13189,2.0,0,1,3,2080,0,0.9981,20
3112,3.0,2.0,2180,5440,1.0,0,1,5,1100,1080,1.0,116
440,4.0,2.75,2280,2850,1.5,0,1,4,1540,740,1.0,90
4408,2.0,1.5,980,5000,2.0,0,1,3,980,0,0.9987,17
4594,3.0,1.75,1140,10400,1.0,0,1,4,1140,0,0.6989,37
3962,5.0,2.75,4400,18500,1.0,0,4,5,2250,2150,0.9994,57
219,3.0,1.75,1010,9600,1.0,0,1,5,1010,0,1.0,51
3006,4.0,2.5,2700,6515,2.0,0,1,3,2700,0,1.0,14
3863,5.0,2.75,2550,7725,1.0,0,1,5,1390,1160,1.0006,53
674,3.0,2.0,1350,11150,1.0,0,1,3,1110,240,0.9987,25
667,4.0,1.75,1960,9300,1.0,0,1,5,1340,620,0.9987,41
2484,3.0,2.25,1640,11050,1.0,0,1,4,1640,0,1.0,48
3388,3.0,1.5,1470,7200,2.0,0,1,4,1470,0,1.0,113
1316,2.0,2.0,2260,9604,1.0,0,1,3,2260,0,0.9987,11
1459,3.0,2.25,1765,7652,2.0,0,1,3,1765,0,1.0013,24
3626,3.0,1.5,1420,1192,2.0,0,1,3,1140,280,1.0,12
1577,3.0,1.75,2000,10182,1.0,0,1,5,1400,600,0.9981,57
459,3.0,1.5,1080,2940,1.5,0,1,4,1080,0,1.0,100
44,5.0,3.0,2920,11440,2.0,0,1,3,2920,0,1.0,17
2029,3.0,2.25,1580,7941,2.0,0,1,4,1580,0,1.0013,34
3383,2.0,1.0,740,6180,1.0,0,1,3,740,0,1.0,26
256,3.0,2.5,2770,10773,2.0,0,3,3,2770,0,0.9981,28
329,3.0,1.75,2060,12558,1.0,0,1,4,1350,710,0.9974,36
1593,3.0,2.25,2880,7599,1.0,0,3,3,1710,1170,0.9981,18
520,4.0,3.25,2520,3360,1.5,0,1,4,1550,970,1.0,89
408,3.0,1.75,1530,8000,2.0,0,1,3,1530,0,0.9974,42
3566,4.0,3.0,1930,3031,1.0,0,1,3,1200,730,0.9987,14
135,3.0,2.5,1540,1326,3.0,0,1,3,1390,150,1.0,25
1356,3.0,1.0,1400,7066,1.0,0,1,3,1400,0,1.0,20
180,3.0,2.25,3800,33825,1.0,0,1,4,3330,470,1.0,28
2380,4.0,2.75,2710,37277,2.0,0,1,3,2710,0,0.9987,20
1430,3.0,2.5,1490,1709,3.0,0,1,3,1490,0,1.0,17
3201,6.0,3.0,3110,5000,1.5,0,1,5,1810,1300,1.0,99
1275,3.0,1.0,1340,13750,1.0,0,1,4,1340,0,0.9981,11
3273,2.0,2.25,1230,932,2.0,0,1,3,1020,210,1.0,17
4025,4.0,3.25,3820,24166,2.0,0,2,4,3310,510,0.9994,30
162,3.0,1.75,1380,7350,1.0,0,1,3,990,390,1.0,7
3590,4.0,2.75,2620,13777,1.5,0,3,4,1720,900,1.0,27
1342,4.0,2.75,2910,6308,1.0,0,1,3,1640,1270,0.9987,35
805,3.0,1.75,3400,8965,1.0,0,3,5,1820,1580,1.0,63
3671,2.0,1.0,1320,8865,1.0,0,1,4,1320,0,1.0026,77
2550,3.0,1.75,1310,12750,1.0,0,1,3,1310,0,1.0,27
3197,2.0,1.0,1740,5719,1.0,0,1,3,1740,0,1.0,15
3261,3.0,1.75,1370,3850,1.0,0,1,5,770,600,1.0,32
3164,3.0,3.0,2340,2970,2.0,0,1,5,2160,180,1.0,95
3470,4.0,2.5,3560,11119,1.0,0,3,3,2290,1270,0.9981,34
1957,3.0,2.5,2130,3500,1.0,0,1,4,1210,920,0.9981,26
4424,3.0,1.5,2030,8880,1.0,0,1,3,1330,700,1.0,12
1109,4.0,3.5,4150,16197,2.0,0,1,3,4150,0,1.0006,14
4004,3.0,2.25,1920,7738,1.0,0,1,3,1520,400,1.0006,27
3914,5.0,1.0,1590,6700,1.5,0,1,3,1090,500,1.0006,21
2160,2.0,1.0,900,9260,1.0,0,1,3,900,0,1.0,74
2455,3.0,1.0,1140,27760,1.0,0,1,4,1140,0,0.9987,39
2045,3.0,1.0,1060,9600,1.0,0,1,4,1060,0,1.0013,58
3944,3.0,1.0,1060,10050,1.0,0,1,4,1060,0,0.9994,53
2744,2.0,1.0,900,28800,1.0,0,1,1,900,0,0.9981,92
2227,3.0,2.5,1690,4500,1.5,0,2,4,1690,0,1.0,92
3597,2.0,1.5,1180,844,2.0,0,1,3,990,190,1.0,15
499,2.0,1.0,1260,4080,1.5,0,1,5,1260,0,1.0,94
1186,4.0,2.5,2290,12047,2.0,0,1,4,2290,0,0.9981,32
4572,3.0,1.75,3320,478288,1.5,0,4,4,2260,1060,0.9994,38
4565,3.0,2.0,2080,11375,1.0,0,1,3,2080,0,0.9994,18
4010,3.0,1.75,1390,8700,1.0,0,4,4,840,550,1.0006,31
3809,6.0,2.0,2040,10812,1.0,0,1,4,2040,0,1.0006,77
1197,4.0,3.0,5520,8313,2.0,0,4,3,3570,1950,0.9981,12
479,4.0,2.25,2000,3800,2.0,0,1,3,2000,0,1.0,19
2216,4.0,1.75,2790,17476,1.0,0,3,3,1450,1340,1.0006,19
1719,2.0,1.0,1770,8640,1.5,0,1,3,1520,250,1.0,22
3881,4.0,2.25,3500,13875,1.0,0,5,4,1830,1670,1.0006,82
1093,5.0,3.25,3850,16249,2.0,0,3,3,3030,820,1.0006,18
1376,3.0,2.0,1540,7800,1.0,0,1,3,1540,0,1.0,17
1085,4.0,1.75,1200,7680,1.0,0,1,3,1200,0,1.0006,23
2147,4.0,3.0,3520,4895,1.0,0,1,3,1980,1540,1.0,15
2821,3.0,2.5,1710,1664,2.0,0,1,5,1300,410,1.0,17
693,4.0,2.5,3130,40918,2.0,0,1,3,3130,0,0.9987,26
2375,2.0,3.0,3160,66646,2.0,0,1,3,3160,0,0.9987,27
3417,3.0,1.0,1570,9467,1.0,0,1,3,1570,0,0.9994,15
1148,3.0,1.0,1320,8220,1.0,0,1,3,1320,0,1.0006,31
1878,3.0,1.75,1440,8775,1.0,0,1,3,1440,0,0.9987,7
1174,4.0,2.5,2050,5787,2.0,0,1,3,2050,0,1.0006,18
4075,3.0,2.25,2380,11824,1.0,0,1,4,1450,930,0.9994,48
1129,3.0,1.75,1580,8151,1.0,0,2,4,1100,480,1.0006,58
685,4.0,2.5,1890,12236,1.0,0,1,3,1230,660,0.9987,42
3889,4.0,1.0,1450,6250,1.0,0,1,3,990,460,1.0006,20
2076,3.0,1.75,1390,18200,1.0,0,1,4,1390,0,1.0013,58
1629,5.0,2.5,2820,67518,2.0,0,1,3,2820,0,0.9981,6
4467,4.0,1.75,2470,131790,2.0,0,3,3,2470,0,0.9981,21
361,4.0,2.5,3760,29224,2.0,0,1,3,3760,0,0.9974,20
114,4.0,3.75,2690,4000,2.0,0,4,4,2120,570,1.0,31
1284,3.0,1.5,1770,17208,1.0,0,1,3,1160,610,0.9981,31
3042,5.0,2.75,2550,5040,1.5,0,1,5,2550,0,1.0,118
1739,2.0,1.0,980,2130,1.0,0,1,4,860,120,1.0,46
3937,3.0,2.5,1820,4883,2.0,0,1,3,1820,0,0.9994,15
4132,3.0,1.0,970,7275,1.0,0,1,4,970,0,1.0006,50
2485,3.0,2.0,1690,9583,1.0,0,1,4,1690,0,1.0,51
3064,4.0,2.75,1750,5080,1.5,0,1,3,1750,0,1.0,15
927,3.0,2.5,1960,6058,2.0,0,1,3,1960,0,0.9981,18
377,4.0,2.5,2496,8058,2.0,0,1,3,2496,0,0.9974,14
4055,4.0,1.75,1830,29110,2.0,0,1,3,1230,600,0.9994,11
2589,5.0,4.5,3810,8019,2.0,0,1,3,3810,0,0.9981,12
4528,2.0,2.0,1680,5756,2.0,0,1,4,1680,0,1.0013,110
4546,4.0,3.5,4460,16953,1.0,0,1,3,2550,1910,0.9987,26
744,3.0,1.5,1270,20700,1.0,0,1,2,1150,120,1.0,72
709,4.0,2.25,2470,7447,2.0,0,1,3,2470,0,1.0,36
1589,3.0,2.25,2060,8640,1.0,0,1,4,2060,0,0.9981,54
2134,3.0,3.5,1500,1249,2.0,0,1,3,1240,260,1.0,17
3790,2.0,2.25,2550,5663,1.0,0,1,3,1720,830,1.0006,9
4536,2.0,1.75,1590,11276,1.0,0,1,4,1590,0,1.0013,48
1261,3.0,1.0,1210,9622,1.0,0,2,3,1210,0,0.9981,11
2143,3.0,3.25,1530,1612,3.0,0,1,3,1530,0,1.0,14
4143,4.0,2.5,2100,4237,2.0,0,1,3,2100,0,1.0006,14
901,4.0,2.75,3730,8014,2.0,0,1,3,3730,0,0.9981,108
3662,3.0,1.0,1150,8100,1.0,0,1,3,1150,0,1.0026,88
3251,4.0,3.75,3070,5850,2.0,0,1,5,2400,670,1.0,93
2132,2.0,1.0,800,5000,1.0,0,1,3,800,0,1.0,6
931,3.0,2.5,3720,11610,2.0,0,1,3,3720,0,0.9981,38
4306,4.0,1.75,1540,5120,1.0,0,1,5,770,770,1.0,77
1385,4.0,2.0,2750,7807,1.5,0,1,5,2250,500,1.0,104
1854,4.0,2.0,1520,7983,1.0,0,1,5,1520,0,0.9987,53
2486,4.0,2.5,2790,5602,2.0,0,1,3,2790,0,1.0,11
452,1.0,1.0,700,5100,1.0,0,1,3,700,0,1.0,21
4000,3.0,1.5,1580,8184,1.0,0,1,3,1140,440,1.0006,15
4107,4.0,2.25,2110,12653,2.0,0,1,4,2110,0,0.9994,48
2922,3.0,1.75,1840,10723,1.0,0,1,4,1220,620,1.0,46
2787,2.0,1.0,1510,4032,1.5,0,1,3,1310,200,1.0,46
4442,2.0,1.75,1110,1773,2.0,0,1,3,1110,0,1.0,6
1406,3.0,1.75,1560,5223,1.0,0,1,4,810,750,1.0,19
461,4.0,3.5,3120,5086,2.0,0,1,3,2480,640,1.0,12
1679,4.0,2.5,2290,6738,2.0,0,1,3,2290,0,0.9981,24
363,3.0,1.0,1060,9525,1.0,0,1,3,1060,0,0.9974,57
4461,2.0,1.0,1120,9912,1.0,0,1,4,1120,0,0.9981,40
2023,4.0,2.5,1930,9653,1.0,0,1,4,1930,0,1.0013,52
1336,4.0,2.75,2110,8751,1.0,0,1,3,1510,600,0.9987,17
695,4.0,2.75,2910,6334,2.0,0,1,3,2910,0,0.9987,97
2967,4.0,2.5,2690,7947,2.0,0,1,3,2690,0,1.0,27
2822,3.0,1.75,1490,1036,2.0,0,1,3,1090,400,1.0,12
691,3.0,2.0,1550,34175,1.5,0,1,3,1550,0,0.9987,21
1224,3.0,2.5,2550,13458,2.0,0,1,3,2550,0,0.9981,11
2578,4.0,2.5,3250,4500,2.0,0,1,3,3250,0,1.0,11
885,3.0,1.0,1330,15678,1.0,0,1,3,900,430,0.9981,36
4027,3.0,1.75,1560,8078,1.5,1,5,4,1560,0,0.9994,92
2621,4.0,3.25,3490,7024,2.0,0,1,3,3490,0,0.9981,14
1375,3.0,2.0,1080,7236,1.0,0,1,5,1080,0,1.0,73
3139,4.0,1.0,1600,4300,1.5,0,1,4,1600,0,1.0,104
1050,3.0,2.0,2560,216777,1.0,0,1,3,2560,0,1.0006,34
4586,3.0,2.0,1630,8018,1.0,0,1,3,1630,0,1.0006,17
1893,5.0,2.75,2440,8000,1.0,0,1,4,1240,1200,0.9987,48
3430,5.0,6.25,8670,64033,2.0,0,5,3,6120,2550,0.9994,17
1917,4.0,2.25,3070,8400,2.0,0,1,4,3070,0,0.9987,50
2783,4.0,2.0,1370,4000,2.0,0,1,3,1370,0,1.0,26
4220,3.0,2.5,1940,8547,1.0,0,1,3,1460,480,1.0006,31
1049,4.0,1.0,1430,8355,1.5,0,1,4,1430,0,1.0006,37
193,3.0,2.25,1400,3814,2.0,0,1,3,1400,0,1.0,108
3336,3.0,2.5,1040,2643,2.0,0,1,3,720,320,1.0,17
424,4.0,2.0,2030,9300,1.0,0,1,4,2030,0,0.9974,28
549,2.0,1.0,930,6380,1.0,0,1,4,930,0,1.0,19
689,4.0,2.0,2020,48693,1.5,0,1,3,2020,0,0.9987,22
2206,3.0,3.25,3740,136915,2.5,0,1,3,3100,640,1.0006,11
3381,3.0,1.5,1760,6723,1.0,0,1,3,1160,600,1.0,16
2412,3.0,2.25,1445,1471,2.0,0,1,3,1300,145,0.9987,17
3188,2.0,1.0,970,4560,1.0,0,1,4,970,0,1.0,113
260,5.0,3.0,3640,8239,2.0,0,4,3,2540,1100,0.9981,38
1662,3.0,3.25,1540,1487,2.0,0,1,3,1540,0,0.9981,9
1369,2.0,1.0,800,6240,1.0,0,1,3,800,0,1.0,15
1388,3.0,1.0,890,7200,1.0,0,1,3,890,0,1.0,26
3932,4.0,2.5,2840,6268,2.0,0,1,3,2840,0,0.9994,14
542,4.0,2.5,2700,4275,2.0,0,1,3,2700,0,1.0,17
4327,3.0,2.0,2783,11177,2.0,0,1,3,2783,0,1.0,21
4197,4.0,2.5,3240,3600,2.0,0,1,3,2060,1180,1.0,12
215,4.0,3.0,3060,5000,2.0,0,1,3,3060,0,1.0,19
3750,3.0,1.0,920,14400,1.0,0,1,4,920,0,1.0006,43
2818,4.0,2.25,2290,5350,2.0,0,1,4,2120,170,1.0,48
3547,3.0,1.0,1170,11000,1.0,0,1,2,1170,0,0.9987,40
2849,4.0,3.5,4740,172497,2.0,0,1,3,4740,0,0.9987,17
1059,3.0,2.25,1400,31626,1.0,0,1,2,1140,260,1.0006,33
3917,2.0,1.5,800,5192,1.0,0,1,5,800,0,1.0006,69
982,3.0,2.25,1490,1294,2.0,0,1,3,1220,270,1.0,10
2051,4.0,1.5,1920,10403,1.0,0,1,3,1370,550,1.0013,31
2425,3.0,2.5,2430,54059,2.0,0,1,3,2430,0,0.9987,20
143,3.0,1.5,1200,9720,1.0,0,1,4,1200,0,1.0,55
1041,3.0,1.0,1520,9030,1.0,0,1,3,1520,0,0.9974,19
1845,1.0,1.0,690,1950,1.0,0,1,3,690,0,1.0,66
1516,3.0,2.5,1720,1715,2.0,0,1,3,1240,480,1.0,17
2970,4.0,2.0,1810,8750,1.0,0,1,2,1110,700,1.0,53
2060,4.0,1.5,1130,7840,1.0,0,1,4,1130,0,1.0013,50
3562,4.0,2.5,2920,7700,2.0,0,1,3,2920,0,0.9987,17
1364,3.0,1.5,1255,1374,3.0,0,1,3,1255,0,1.0,17
3161,3.0,2.5,1430,1002,3.0,0,1,3,1430,0,1.0,18
3509,4.0,3.25,4250,8570,2.0,0,1,3,4250,0,0.9981,17
1212,3.0,2.25,3060,12095,2.0,0,1,3,3060,0,0.9981,11
