,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,cost of living index,house_age,price
2319,2.0,1.0,1150,30184,1.0,0,1,3,1150,0,1.0006,15,129000.0
783,3.0,2.25,1970,11088,1.0,0,1,4,1180,790,1.0,53,280000.0
4101,5.0,3.0,3330,19126,2.0,0,1,4,2610,720,0.9994,43,950833.333333
2345,2.0,1.0,780,13500,1.0,0,1,4,780,0,0.9987,31,306000.0
2968,4.0,2.25,1760,9602,2.0,0,1,3,1760,0,1.0,20,353500.0
1773,2.0,1.75,1500,6800,1.0,0,1,4,910,590,1.0,38,437000.0
2118,3.0,2.25,1270,1213,2.0,0,1,3,1040,230,1.0,15,467000.0
997,3.0,1.0,1650,6400,1.0,0,1,4,980,670,1.0,41,371500.0
595,3.0,2.5,2600,5540,2.0,0,1,3,2600,0,0.9994,17,355500.0
2079,4.0,2.5,4620,20793,2.0,0,1,4,4620,0,1.0013,29,575000.0
306,3.0,2.25,1660,10140,1.0,0,1,4,1370,290,0.9974,40,566000.0
3430,5.0,6.25,8670,64033,2.0,0,5,3,6120,2550,0.9994,17,2888000.0
2526,3.0,1.75,1180,13927,1.0,0,1,5,1180,0,1.0,58,299000.0
625,3.0,2.5,3580,54450,1.5,0,1,3,3580,0,0.9994,11,725000.0
2144,3.0,2.25,1750,1879,3.0,0,1,3,1750,0,1.0,19,525000.0
1626,4.0,2.75,3010,7215,2.0,0,1,3,3010,0,0.9981,6,723243.75
389,5.0,2.5,2980,5377,2.0,0,1,3,2980,0,0.9974,14,739900.0
2689,2.0,2.0,1550,435600,1.5,0,1,2,1550,0,0.9981,48,330000.0
3224,2.0,1.0,1470,7137,1.0,0,1,3,1020,450,1.0,26,458663.88888900005
4273,3.0,1.0,1800,5612,1.0,0,1,4,1200,600,1.0,38,383000.0
3402,5.0,3.0,1810,3000,2.0,0,1,3,1810,0,1.0,14,362000.0
2695,4.0,2.5,2430,5000,2.0,0,1,3,2430,0,0.9981,11,480000.0
1954,4.0,2.25,4470,60373,2.0,0,1,3,4470,0,0.9981,20,1120000.0
267,5.0,3.0,2430,8000,1.0,0,1,4,1370,1060,0.9981,19,506000.0
2339,3.0,2.5,3030,30007,1.5,0,1,4,3030,0,0.9987,28,766950.0
972,4.0,1.0,1910,16320,1.5,0,1,3,1910,0,1.0,42,240000.0
4535,4.0,1.5,1600,9289,1.0,0,1,4,1600,0,1.0013,61,224000.0
1963,2.0,1.75,1060,16470,1.0,0,1,3,1060,0,0.9981,16,356000.0
1931,3.0,1.75,1300,7030,1.0,0,1,3,1300,0,0.9987,23,385000.0
4369,2.0,1.0,1340,7788,1.0,0,3,3,1340,0,1.0019,8,300000.0
2739,3.0,1.0,1970,22144,1.0,0,1,4,1970,0,0.9981,50,454000.0
2389,4.0,2.5,2110,13850,2.0,0,1,3,2110,0,0.9987,20,606000.0
4283,2.0,2.5,1380,1073,2.0,0,1,3,1140,240,1.0,9,285000.0
3970,4.0,2.25,2100,9984,1.0,0,1,4,1290,810,0.9994,47,418800.0
1438,3.0,2.5,1920,7229,2.0,0,1,3,1920,0,1.0013,27,295000.0
3825,3.0,2.25,2190,7149,1.0,0,2,4,1240,950,1.0006,57,539950.0
2501,4.0,2.25,1810,4970,2.0,0,1,3,1810,0,1.0,17,355000.0
3529,4.0,3.5,4280,9583,2.0,0,1,3,4280,0,0.9981,15,1337044.2
529,5.0,3.0,2620,5477,2.0,0,1,3,2620,0,1.0,11,975000.0
1421,2.0,1.0,1190,4440,1.0,0,1,3,1190,0,1.0,7,382500.0
4417,2.0,0.75,850,7710,1.0,0,3,5,550,300,1.0,32,360000.0
3773,4.0,2.0,1360,60548,1.0,0,1,3,960,400,1.0006,8,263400.0
3457,3.0,1.0,1410,8053,1.0,0,1,4,1410,0,0.9994,21,198995.0
1395,3.0,2.5,1930,7214,2.0,0,1,3,1930,0,1.0,15,530000.0
2262,2.0,2.5,2540,7089,2.0,0,1,3,2540,0,1.0,17,945000.0
1788,5.0,3.25,3230,3825,2.0,0,1,3,2480,750,1.0,6,1059500.0
2962,4.0,1.75,2050,94525,1.0,0,1,4,1250,800,1.0,61,455000.0
577,4.0,2.25,2220,6953,2.0,0,1,4,2220,0,0.9994,21,350000.0
4470,2.0,2.0,2280,641203,2.0,0,1,3,2280,0,0.9981,11,849900.0
151,4.0,2.5,2320,6270,2.0,0,1,3,2320,0,1.0,17,325900.0
1142,3.0,2.5,1658,2700,2.0,0,1,3,1658,0,1.0006,6,263900.0
4341,3.0,2.5,1420,14850,1.0,0,1,4,1020,400,1.0013,57,260000.0
2822,3.0,1.75,1490,1036,2.0,0,1,3,1090,400,1.0,12,584000.0
198,5.0,3.5,3260,58806,2.0,0,1,4,3260,0,1.0,51,568450.0
2005,3.0,2.0,1760,6875,1.0,0,1,4,1760,0,0.9981,53,400000.0
4173,3.0,1.75,1200,24805,1.0,0,1,3,1200,0,1.0006,36,250000.0
631,4.0,2.5,2570,7859,2.0,0,1,3,2570,0,0.9994,28,397500.0
1193,4.0,2.5,3490,7494,2.0,0,4,3,3490,0,0.9981,20,975000.0
2859,2.0,1.75,1340,4664,1.0,0,1,3,1340,0,0.9987,17,415000.0
1813,2.0,1.0,1270,5000,1.0,0,1,3,1090,180,1.0,22,615000.0
4490,2.0,1.75,1330,7200,1.0,0,1,3,1330,0,1.0013,27,240000.0
2001,3.0,1.75,1180,16552,1.0,0,1,4,1180,0,0.9981,53,390000.0
73,3.0,1.75,1500,7200,1.0,0,1,3,1500,0,1.0,20,360000.0
2458,4.0,2.5,2110,35091,1.0,0,1,4,1290,820,0.9987,35,460000.0
2107,3.0,2.5,1270,1180,3.0,0,1,3,1270,0,1.0,19,445700.0
154,3.0,1.0,1460,9750,1.0,0,1,4,1460,0,1.0,51,201000.0
416,3.0,2.0,2560,14680,1.0,0,1,3,1330,1230,0.9974,20,599000.0
3742,3.0,1.0,1080,10500,1.0,0,1,3,1080,0,1.0006,9,132500.0
691,3.0,2.0,1550,34175,1.5,0,1,3,1550,0,0.9987,21,320000.0
885,3.0,1.0,1330,15678,1.0,0,1,3,900,430,0.9981,36,405000.0
4556,5.0,2.5,1970,8605,2.0,0,1,4,1970,0,0.9994,26,297000.0
100,2.0,1.0,910,3600,1.0,0,1,4,910,0,1.0,31,605000.0
967,3.0,2.0,1550,8509,1.0,0,1,3,1150,400,1.0,31,369000.0
3817,3.0,2.0,1440,5600,1.0,0,1,4,720,720,1.0006,13,230000.0
2142,3.0,3.5,1360,1419,2.0,0,1,3,1040,320,1.0,13,515000.0
140,2.0,1.75,1530,3503,1.0,0,2,4,830,700,1.0,104,318000.0
2955,3.0,2.5,2200,7278,2.0,0,1,3,2200,0,1.0,11,349900.0
3001,3.0,1.0,960,27442,1.0,0,1,4,960,0,1.0,50,137124.0
1374,3.0,1.0,960,6634,1.0,0,1,3,960,0,1.0,12,315000.0
1227,3.0,1.75,2050,11856,1.0,0,1,3,1460,590,0.9981,17,655275.0
2014,3.0,1.75,1850,7684,1.0,0,1,3,1320,530,1.0013,6,218000.0
1688,3.0,2.25,1630,3817,2.0,0,1,3,1630,0,0.9981,15,497000.0
1022,3.0,2.5,2670,10338,2.0,0,1,3,2670,0,0.9974,20,749000.0
3570,3.0,2.5,2530,13446,2.0,0,1,3,2530,0,0.9987,27,435000.0
3636,4.0,2.75,2880,4000,1.5,0,1,3,2100,780,1.0,20,755000.0
2083,3.0,2.0,1900,8002,1.0,0,1,3,1900,0,1.0013,29,252500.0
3874,5.0,2.75,3060,7015,1.0,0,1,5,1600,1460,1.0006,41,549900.0
1698,4.0,2.0,1350,942,3.0,0,1,3,1350,0,0.9981,12,288790.0
1995,3.0,2.5,2610,35000,2.0,0,1,3,2610,0,0.9981,20,665000.0
4540,3.0,1.0,1230,6000,1.0,0,1,4,1230,0,1.0013,53,229500.0
4451,4.0,1.75,1820,5015,1.0,0,1,4,1190,630,1.0,27,300000.0
788,4.0,2.0,2100,4857,2.0,0,1,3,2100,0,1.0,36,0.0
1425,4.0,2.75,2230,9640,1.0,0,1,3,1320,910,1.0,14,435000.0
934,5.0,3.5,3690,11928,2.0,0,1,3,2540,1150,0.9981,14,437500.0
4432,1.0,0.75,420,6720,1.0,0,1,3,420,0,1.0,12,280000.0
1868,4.0,1.75,1880,7303,1.0,0,1,3,1010,870,0.9987,44,423000.0
1372,4.0,2.5,3190,11375,1.0,0,1,5,2210,980,1.0,74,659000.0
1928,3.0,2.5,1730,8490,1.0,0,1,3,1210,520,0.9987,10,460000.0
3204,4.0,1.5,1800,3245,1.5,0,1,4,1800,0,1.0,91,875000.0
717,3.0,3.25,1860,1787,3.0,0,1,3,1860,0,1.0,13,379950.0
2639,4.0,2.5,2770,5686,2.0,0,1,3,2770,0,0.9981,17,700000.0
1096,4.0,1.75,2670,189486,2.0,0,5,3,2670,0,1.0006,18,400000.0
1132,2.0,1.0,1010,5200,1.0,0,1,3,1010,0,1.0006,15,174500.0
2281,3.0,1.0,1320,5000,1.5,0,1,3,1320,0,1.0,26,201500.0
1703,4.0,2.5,1540,1870,2.0,0,1,3,1540,0,0.9981,6,484998.0
4269,3.0,1.5,1540,4773,2.0,0,1,3,1540,0,1.0,11,525000.0
3097,4.0,2.0,1910,6960,1.5,0,1,5,1910,0,1.0,79,835000.0
1749,4.0,1.75,1280,6060,1.0,0,1,3,860,420,1.0,17,575000.0
3460,5.0,5.0,4490,10279,2.0,0,1,3,3930,560,0.9981,97,1800000.0
3846,3.0,1.0,890,8400,1.0,0,1,4,890,0,1.0006,41,283000.0
1056,4.0,2.5,2710,5880,2.0,0,1,3,2710,0,1.0006,14,370000.0
1422,6.0,3.5,3000,8401,1.0,0,1,3,1500,1500,1.0,6,527000.0
1714,3.0,2.5,2030,6970,2.0,0,1,4,2030,0,0.9981,29,525000.0
1883,3.0,2.25,1840,5752,2.0,0,1,3,1840,0,0.9987,17,465000.0
3124,3.0,2.5,1530,1131,3.0,0,1,3,1530,0,1.0,11,360000.0
2493,3.0,2.25,2030,9791,1.0,0,1,4,1500,530,1.0,36,572500.0
2732,4.0,2.5,2410,4780,2.0,0,1,3,2410,0,0.9981,20,440000.0
2596,4.0,2.5,2860,12394,2.0,0,1,3,2860,0,0.9981,21,655000.0
1561,3.0,2.25,2020,3600,2.0,0,1,3,2020,0,0.9981,14,556000.0
778,4.0,3.0,1940,8170,1.0,0,1,4,1940,0,1.0,72,265000.0
3079,1.0,1.0,590,833,1.0,0,1,4,590,0,1.0,27,202000.0
1881,3.0,1.0,900,7500,1.0,0,1,4,900,0,0.9987,48,304000.0
1482,4.0,2.5,2530,8169,2.0,0,1,3,2530,0,1.0013,27,252980.0
3291,4.0,3.25,2980,3600,2.0,0,1,3,2150,830,1.0,21,1625000.0
3733,3.0,2.5,1950,8251,2.0,0,1,3,1950,0,1.0006,11,287600.0
1837,2.0,2.0,1240,2500,2.0,0,1,3,1240,0,1.0,35,445000.0
2819,4.0,2.0,2580,6000,1.0,0,1,5,1300,1280,1.0,70,596165.428571
4055,4.0,1.75,1830,29110,2.0,0,1,3,1230,600,0.9994,11,610000.0
2402,5.0,3.75,3580,14275,2.0,0,1,3,3190,390,0.9987,21,765000.0
4569,3.0,1.0,1530,389126,1.5,0,1,4,1530,0,0.9994,35,230000.0
1604,2.0,2.5,1590,1845,2.0,0,1,3,1590,0,0.9981,23,409900.0
4139,2.0,1.0,740,9003,1.0,0,1,3,740,0,1.0006,22,157500.0
4109,3.0,1.0,1360,9948,1.0,0,1,3,1360,0,0.9994,16,234950.0
40,2.0,1.0,820,3844,1.0,0,1,4,820,0,1.0,104,300000.0
936,4.0,2.5,3210,14910,2.0,0,1,3,3210,0,0.9981,25,690408.62069
4481,4.0,2.75,2300,37533,1.0,0,4,5,1550,750,0.9981,41,453000.0
981,6.0,1.0,1370,5080,1.5,0,1,3,1120,250,1.0,89,175000.0
26,2.0,1.0,1060,7193,1.0,0,1,3,1060,0,1.0,17,461000.0
3081,2.0,3.0,1270,1175,2.0,0,1,3,1110,160,1.0,20,531000.0
4148,3.0,2.0,1320,7200,1.0,0,1,5,1320,0,1.0006,45,251750.0
3535,4.0,2.25,2540,228254,1.0,0,1,3,1450,1090,0.9987,11,540000.0
4027,3.0,1.75,1560,8078,1.5,1,5,4,1560,0,0.9994,92,1200000.0
3170,3.0,1.0,1460,7200,1.0,0,1,3,1260,200,1.0,6,538000.0
2224,3.0,2.5,1770,2875,2.0,0,1,3,1770,0,1.0,11,439950.0
4407,4.0,2.0,2090,6630,1.0,0,1,3,1070,1020,1.0019,46,203400.0
623,4.0,2.5,2570,4865,2.0,0,1,3,2570,0,0.9994,15,320000.0
817,3.0,1.0,1510,5000,1.5,0,1,3,1510,0,1.0,16,545000.0
3009,3.0,2.0,2120,7560,1.0,0,1,3,2120,0,1.0,29,237481.25
2145,2.0,1.0,1230,1820,2.0,0,1,4,830,400,1.0,72,375000.0
2258,3.0,1.75,2960,12420,1.0,0,3,4,1480,1480,1.0,68,936000.0
3509,4.0,3.25,4250,8570,2.0,0,1,3,4250,0,0.9981,17,2300000.0
1679,4.0,2.5,2290,6738,2.0,0,1,3,2290,0,0.9981,24,570000.0
657,3.0,1.75,1220,7250,1.0,0,1,3,1220,0,0.9987,17,251000.0
4297,3.0,1.0,1770,5720,1.5,0,1,4,1140,630,1.0,27,373000.0
1819,4.0,2.75,1910,16532,1.0,0,1,4,1420,490,1.0,19,650000.0
2380,4.0,2.75,2710,37277,2.0,0,1,3,2710,0,0.9987,20,630000.0
1042,3.0,2.5,1460,7573,2.0,0,1,3,1460,0,0.9974,11,534333.333333
2700,4.0,2.5,3550,8048,2.0,0,1,3,3550,0,0.9981,13,625000.0
521,4.0,1.0,1360,6000,1.5,0,1,3,1360,0,1.0,11,511500.0
2589,5.0,4.5,3810,8019,2.0,0,1,3,3810,0,0.9981,12,966000.0
2288,3.0,2.25,1580,16215,1.0,0,1,4,1580,0,0.9987,20,335000.0
3279,5.0,4.75,6390,13180,2.0,0,1,3,4560,1830,1.0,24,2466350.0
4395,3.0,1.5,1150,8450,1.0,0,1,4,1150,0,1.0019,21,265950.0
2374,3.0,1.0,1120,10576,1.0,0,1,4,1120,0,0.9987,51,320000.0
1768,2.0,2.25,1000,905,3.0,0,1,3,1000,0,1.0,14,305000.0
3677,3.0,1.75,2880,18296,1.0,0,1,3,1580,1300,1.0026,16,285000.0
4132,3.0,1.0,970,7275,1.0,0,1,4,970,0,1.0006,50,215000.0
1282,4.0,2.25,2160,8119,1.0,0,1,3,1080,1080,0.9981,107,440000.0
2877,2.0,2.0,1690,4500,1.0,0,1,3,1690,0,0.9987,17,564000.0
886,4.0,2.5,5730,44947,2.0,0,5,3,4280,1450,0.9981,29,1228000.0
4127,4.0,1.0,1940,9533,1.0,0,1,3,1080,860,1.0006,17,265000.0
4381,3.0,2.0,1410,7998,1.0,0,1,4,1410,0,1.0019,19,220000.0
3905,4.0,2.5,2040,8265,2.0,0,1,3,2040,0,1.0006,24,355000.0
1174,4.0,2.5,2050,5787,2.0,0,1,3,2050,0,1.0006,18,256000.0
1085,4.0,1.75,1200,7680,1.0,0,1,3,1200,0,1.0006,23,210000.0
3729,4.0,2.0,2190,14439,1.0,0,1,4,1180,1010,1.0006,43,280000.0
1286,5.0,2.75,3040,10257,2.0,0,1,3,3040,0,0.9981,27,667781.25
1194,4.0,1.75,1900,8250,1.0,0,1,4,950,950,0.9981,11,542000.0
1545,3.0,1.0,1010,9360,1.0,0,1,3,1010,0,0.9981,7,350000.0
1924,3.0,1.75,1600,10280,1.0,0,1,3,1050,550,0.9987,16,442500.0
2799,3.0,3.5,2130,6150,2.0,0,3,5,1530,600,1.0,112,819000.0
4197,4.0,2.5,3240,3600,2.0,0,1,3,2060,1180,1.0,12,1220000.0
4097,4.0,4.5,5030,11023,2.0,0,3,3,3250,1780,0.9994,12,0.0
3138,3.0,2.75,2280,4280,1.0,0,1,5,1280,1000,1.0,103,875000.0
2742,3.0,2.5,3240,8016,2.0,0,1,3,2910,330,0.9981,17,600000.0
1828,3.0,2.5,1460,1613,2.0,0,1,3,1180,280,1.0,13,544000.0
964,3.0,1.0,820,7680,1.5,0,1,3,820,0,1.0,14,150000.0
1048,3.0,1.5,2240,87625,1.5,0,1,2,1480,760,1.0006,40,335000.0
2804,4.0,1.75,1700,5846,1.0,0,1,3,1700,0,1.0,20,616000.0
256,3.0,2.5,2770,10773,2.0,0,3,3,2770,0,0.9981,28,749950.0
792,5.0,2.75,2910,9480,1.5,0,1,3,2910,0,1.0,51,1200000.0
2722,4.0,2.5,2630,6326,2.0,0,1,3,2630,0,0.9981,12,589500.0
2203,3.0,1.75,2030,17100,1.0,0,1,4,2030,0,1.0006,37,440000.0
1040,4.0,2.5,2550,10000,1.0,0,1,3,1290,1260,0.9974,20,642000.0
1169,2.0,1.75,1390,4482,1.0,0,1,4,1390,0,1.0006,40,216500.0
1876,3.0,1.0,1220,7876,1.0,0,1,3,1220,0,0.9987,57,348580.0
1945,3.0,2.0,1330,8100,1.0,0,1,4,1330,0,0.9987,51,420642.857143
3108,3.0,1.0,1440,5000,2.0,0,1,3,1440,0,1.0,14,560000.0
307,4.0,2.5,3110,6142,2.0,0,1,3,3110,0,0.9974,17,751000.0
2285,4.0,2.75,2700,6000,2.0,0,1,4,2100,600,1.0,110,749000.0
3407,3.0,1.5,1410,9647,1.0,0,1,3,1410,0,0.9994,16,367500.0
2613,4.0,3.0,3240,5562,2.0,0,1,3,3240,0,0.9981,97,895000.0
1640,4.0,2.5,2700,4004,2.0,0,1,3,2700,0,0.9981,17,723000.0
4492,4.0,3.5,2630,3435,1.5,0,4,3,1640,990,1.0013,36,325000.0
174,3.0,1.75,1950,52256,1.0,0,1,4,1950,0,1.0,35,412000.0
6,3.0,1.5,1310,8160,1.0,0,1,3,1310,0,1.0,15,365000.0
3181,4.0,1.75,1290,3060,2.0,0,1,4,1290,0,1.0,30,549000.0
2718,4.0,2.5,3290,6203,2.0,0,1,3,3290,0,0.9981,12,648000.0
3734,3.0,1.0,1660,7210,1.0,0,1,3,1100,560,1.0006,12,225000.0
622,5.0,3.0,3640,6930,2.0,0,1,3,3640,0,0.9994,17,555000.0
1748,3.0,2.5,1680,2096,2.0,0,1,3,1380,300,1.0,12,518000.0
3095,2.0,1.0,1060,4960,1.0,0,1,3,1060,0,1.0,17,515000.0
4224,3.0,2.5,1780,7214,1.0,0,1,4,1400,380,1.0006,34,266000.0
1725,4.0,2.0,2060,5000,1.0,0,1,3,1030,1030,1.0,7,612500.0
4100,6.0,3.0,3020,13783,2.0,0,1,3,3020,0,0.9994,18,0.0
4158,4.0,2.5,1840,5550,2.0,0,1,3,1840,0,1.0006,17,300000.0
941,4.0,2.5,1890,6156,1.0,0,1,3,980,910,1.0,40,325000.0
3062,3.0,1.5,1490,4400,1.5,0,1,4,1490,0,1.0,30,670000.0
3783,3.0,2.5,1870,7942,2.0,0,1,3,1870,0,1.0006,11,299950.0
3392,2.0,1.0,970,5500,1.0,0,1,3,970,0,1.0,19,210000.0
2733,3.0,1.75,1930,6360,1.0,0,1,3,1930,0,0.9981,97,536751.0
193,3.0,2.25,1400,3814,2.0,0,1,3,1400,0,1.0,108,250000.0
1407,4.0,1.5,1720,6417,1.0,0,1,3,1720,0,1.0,67,360000.0
1617,3.0,1.5,1300,7200,1.0,0,1,5,1300,0,0.9981,60,625000.0
4345,3.0,2.5,2060,4030,2.0,0,1,3,2060,0,1.0013,21,244615.0
2892,4.0,1.75,2110,265716,1.0,0,1,4,2110,0,0.9987,41,568000.0
1196,3.0,1.5,1340,10224,1.0,0,1,4,1340,0,0.9981,64,417000.0
1133,4.0,2.5,2790,7956,2.0,0,1,3,2790,0,1.0006,15,375000.0
4025,4.0,3.25,3820,24166,2.0,0,2,4,3310,510,0.9994,30,1250000.0
3813,4.0,2.5,3150,7277,2.0,0,1,3,3150,0,1.0006,14,681716.0
3018,2.0,1.5,960,1808,2.0,0,1,3,960,0,1.0,27,358000.0
3328,3.0,1.0,1450,6000,1.0,0,1,4,1450,0,1.0,37,287000.0
1521,5.0,1.5,2540,6660,2.0,0,4,4,2340,200,1.0,41,1120000.0
553,5.0,2.75,2740,5616,1.5,0,1,5,1670,1070,1.0,95,0.0
2185,4.0,3.25,3450,11240,2.0,0,4,4,2430,1020,1.0006,19,1035000.0
313,3.0,2.5,2580,13096,2.0,0,1,3,2580,0,0.9974,34,802000.0
2745,5.0,5.5,5190,12637,2.0,0,3,3,5190,0,0.9981,19,925000.0
2974,3.0,2.75,2200,7000,1.0,0,1,4,1280,920,1.0,43,325000.0
2219,4.0,2.25,2170,10500,1.0,0,3,4,1270,900,1.0006,19,0.0
1348,3.0,1.0,1350,7740,1.0,0,1,4,860,490,1.0,32,353000.0
3794,3.0,1.0,1090,7315,1.0,0,1,5,1090,0,1.0006,39,289000.0
3880,2.0,1.0,860,8308,1.0,0,1,4,860,0,1.0006,72,330000.0
1060,3.0,2.5,2720,6014,2.0,0,1,3,2720,0,1.0006,18,299900.0
2994,4.0,3.0,2200,10800,1.0,0,1,3,2200,0,1.0,8,300000.0
870,3.0,2.5,2670,10082,1.0,0,1,3,2670,0,0.9981,20,642000.0
3892,4.0,2.5,1960,14242,1.0,0,2,4,1290,670,1.0006,48,600000.0
725,3.0,1.0,950,13475,1.0,0,1,3,950,0,1.0,15,305000.0
4429,5.0,3.0,2440,4750,1.0,0,1,3,1450,990,1.0,14,495000.0
3383,2.0,1.0,740,6180,1.0,0,1,3,740,0,1.0,26,342000.0
3064,4.0,2.75,1750,5080,1.5,0,1,3,1750,0,1.0,15,750000.0
2193,2.0,1.0,790,11234,1.0,0,1,4,790,0,1.0006,38,250275.0
2863,2.0,2.0,2280,6815,1.0,0,1,3,2280,0,0.9987,18,835000.0
4441,2.0,1.0,900,3400,1.0,0,1,5,900,0,1.0,115,191000.0
1850,4.0,3.0,2340,7048,1.0,0,1,4,1340,1000,0.9987,41,485000.0
2905,3.0,2.5,3540,38322,2.0,0,1,3,3540,0,0.9987,31,888550.0
654,3.0,1.5,1180,10277,1.0,0,1,3,1180,0,0.9987,11,275000.0
3657,5.0,3.0,2100,7715,1.0,0,1,3,1250,850,1.0026,97,330000.0
971,3.0,2.0,1170,5360,1.0,0,1,3,1170,0,1.0,19,335000.0
4456,2.0,2.25,1490,6770,1.5,0,1,3,1490,0,1.0,17,0.0
579,3.0,2.25,1800,10500,2.0,0,1,3,1800,0,0.9994,25,332500.0
539,3.0,1.0,1390,4814,1.5,0,1,3,1390,0,1.0,32,341000.0
4376,3.0,1.0,1690,4250,1.0,0,1,3,1020,670,1.0019,9,269000.0
876,3.0,3.5,3590,6402,2.0,0,1,3,3590,0,0.9981,21,798000.0
1289,5.0,6.25,8020,21738,2.0,0,1,3,8020,0,0.9981,19,0.0
1575,3.0,1.0,2110,10005,1.0,0,1,5,1110,1000,0.9981,64,475300.0
2539,4.0,2.5,3250,5000,2.0,0,1,3,3250,0,1.0,12,580000.0
2015,3.0,1.5,1420,8580,1.0,0,1,3,1420,0,1.0013,17,136500.0
3992,3.0,2.25,1640,14374,1.0,0,1,4,1140,500,1.0006,57,362000.0
4181,3.0,2.25,1910,3481,2.0,0,1,3,1910,0,1.0006,11,293000.0
520,4.0,3.25,2520,3360,1.5,0,1,4,1550,970,1.0,89,618250.0
2085,3.0,2.75,2090,9620,1.0,0,1,3,1340,750,1.0013,20,300000.0
3431,5.0,2.0,1940,7642,1.5,0,1,3,1940,0,0.9994,20,465250.0
4435,3.0,2.5,1700,3575,2.0,0,1,3,1700,0,1.0,20,300000.0
3757,3.0,1.0,920,9812,1.0,0,1,4,920,0,1.0006,58,199500.0
2647,4.0,3.5,3110,108464,2.0,0,3,4,3110,0,0.9981,41,875000.0
4590,2.0,1.0,900,13531,1.0,0,1,3,900,0,1.0006,6,174000.0
1220,3.0,2.75,2390,9966,1.0,0,1,5,1360,1030,0.9981,43,565000.0
1754,4.0,3.0,3370,7920,1.0,0,4,3,1860,1510,1.0,20,1325000.0
2463,3.0,2.5,2280,2502,2.0,0,1,3,1880,400,0.9987,14,567500.0
1099,3.0,2.5,2242,4995,2.0,0,1,3,2242,0,1.0006,9,329900.0
687,2.0,1.0,1010,3000,1.0,0,1,4,1010,0,0.9987,52,280000.0
1547,5.0,4.5,4270,8076,2.0,0,1,3,3400,870,0.9981,13,1532500.0
2918,4.0,2.5,2150,27540,2.0,0,1,3,2150,0,0.9987,23,677099.565217
3719,4.0,1.0,1810,7500,1.0,0,1,2,1410,400,1.0026,61,0.0
289,5.0,3.5,5960,13703,2.0,0,3,3,4770,1190,0.9981,36,452500.0
4593,3.0,1.75,1370,9900,1.0,0,1,4,1370,0,0.6989,37,320000.0
3857,3.0,1.0,1390,6000,1.0,0,1,3,1390,0,1.0006,15,230000.0
3949,3.0,1.0,1430,19901,1.5,0,1,4,1430,0,0.9994,93,310000.0
3923,4.0,1.0,1290,5000,1.5,0,1,3,1290,0,1.0006,20,173666.666667
3921,6.0,2.75,3200,9200,1.0,0,3,4,1600,1600,1.0006,37,0.0
1926,3.0,1.75,1640,10695,1.0,0,3,3,1640,0,0.9987,45,505000.0
415,5.0,2.75,2510,9180,1.0,0,2,4,1600,910,0.9974,45,695500.0
3008,3.0,2.5,2260,19821,2.0,0,1,3,2260,0,1.0,26,309487.5
3367,3.0,3.0,1390,1080,2.0,0,1,3,1140,250,1.0,14,275000.0
3991,3.0,1.75,1160,22470,1.0,0,1,4,1160,0,0.9994,28,329333.333333
1890,3.0,3.0,2080,10521,1.5,0,1,3,2080,0,0.9987,17,830000.0
2173,2.0,1.0,700,10540,1.0,0,1,3,700,0,1.0006,67,192000.0
1332,3.0,2.5,1870,5013,2.0,0,1,3,1870,0,0.9987,17,458000.0
360,3.0,1.0,940,10368,1.0,0,1,3,940,0,0.9974,27,354000.0
1114,5.0,2.5,2270,6300,2.0,0,1,3,2270,0,1.0006,25,285000.0
1892,4.0,2.5,2260,3713,2.0,0,1,3,2260,0,0.9987,17,560000.0
481,4.0,2.75,3650,6982,2.0,0,3,4,2530,1120,1.0,17,1210000.0
784,3.0,2.0,1570,7200,1.0,0,1,4,1570,0,1.0,68,176225.0
3787,3.0,1.75,1880,11249,1.0,0,1,3,1330,550,1.0006,35,248400.0
3000,5.0,1.5,1730,9230,1.0,0,1,3,1010,720,1.0,17,287000.0
1909,4.0,2.0,1450,8400,1.5,0,1,4,1450,0,0.9987,58,440000.0
382,3.0,1.75,1840,8086,1.0,0,1,4,1840,0,0.9974,56,550000.0
702,3.0,2.25,1780,191228,2.0,0,3,3,1780,0,0.9987,20,274333.333333
4087,5.0,3.0,3420,18129,2.0,0,1,3,2540,880,0.9994,15,1195000.0
3891,3.0,1.0,1110,7962,1.0,0,1,3,1110,0,1.0006,17,210000.0
1147,3.0,1.75,1790,12000,1.0,0,1,3,1040,750,1.0006,8,243000.0
1167,5.0,3.0,3690,49709,1.0,0,3,3,2690,1000,1.0006,8,575000.0
2357,4.0,2.5,2790,43091,2.0,0,1,4,2790,0,0.9987,31,665000.0
992,2.0,1.0,820,4320,1.0,0,1,3,820,0,1.0,21,102500.0
88,3.0,2.5,1720,3012,2.0,0,1,3,1720,0,1.0,9,500000.0
2321,4.0,2.5,1870,7471,2.0,0,1,3,1870,0,1.0006,11,375000.0
4078,3.0,2.5,1980,13964,1.0,0,1,5,1980,0,0.9994,61,760000.0
952,3.0,1.0,1080,21043,1.0,0,1,3,1080,0,1.0,21,210000.0
2774,3.0,3.75,3250,5797,2.0,0,3,4,2370,880,1.0,21,967500.0
4168,3.0,2.25,2310,7200,2.0,0,1,3,2310,0,1.0006,11,327500.0
3554,2.0,1.0,1000,31505,1.0,0,1,3,1000,0,0.9987,8,265000.0
